UserId,Nodes,Path,Names,Values,ReasonToManager,ReasonInExitInterview 
3387,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[3387,3] (= 4) > 3.996037006378174)-->node 2: (X[3387,1] (= 3) <= 3.9844515323638916)-->node 7: (X[3387,1] (= 3) <= 3.000603675842285)-->node 9: (X[3387,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
3388,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[3388,3] (= 5) > 3.996037006378174)-->node 2: (X[3388,1] (= 3) <= 3.9844515323638916)-->node 7: (X[3388,1] (= 3) <= 3.000603675842285)-->node 9: (X[3388,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Technology,Higher studies
3389,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[3389,3] (= 5) > 3.996037006378174)-->node 2: (X[3389,1] (= 3) <= 3.9844515323638916)-->node 7: (X[3389,1] (= 3) <= 3.000603675842285)-->node 9: (X[3389,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Repetitive task,Want Challenging task
3390,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[3390,3] (= 3) <= 3.996037006378174)-->node 1: (X[3390,8] (= 1) > 0.9974051713943481)-->node 4: (X[3390,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
3391,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (No),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->No,"node 0: (X[3391,3] (= 3) <= 3.996037006378174)-->node 1: (X[3391,8] (= 1) > 0.9974051713943481)-->node 4: (X[3391,6] (= 1) > 0.9539861679077148)-->leaf node 6 (No)",,
3392,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[3392,3] (= 3) <= 3.996037006378174)-->node 1: (X[3392,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
3393,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3393,3] (= 5) > 3.996037006378174)-->node 2: (X[3393,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
3394,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3394,3] (= 5) > 3.996037006378174)-->node 2: (X[3394,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
3395,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3395,3] (= 5) > 3.996037006378174)-->node 2: (X[3395,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
3396,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3396,3] (= 4) > 3.996037006378174)-->node 2: (X[3396,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
3397,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[3397,3] (= 4) > 3.996037006378174)-->node 2: (X[3397,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
3398,[0 1 4 5],node 0-->node 1-->node 4-->leaf node 5 (No),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->No,"node 0: (X[3398,3] (= 3) <= 3.996037006378174)-->node 1: (X[3398,8] (= 1) > 0.9974051713943481)-->node 4: (X[3398,6] (= 0) <= 0.9539861679077148)-->leaf node 5 (No)",,
3399,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[3399,3] (= 4) > 3.996037006378174)-->node 2: (X[3399,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
3400,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3400,3] (= 4) > 3.996037006378174)-->node 2: (X[3400,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
3401,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3401,3] (= 5) > 3.996037006378174)-->node 2: (X[3401,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
3402,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[3402,3] (= 3) <= 3.996037006378174)-->node 1: (X[3402,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
3403,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[3403,3] (= 3) <= 3.996037006378174)-->node 1: (X[3403,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
3404,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[3404,3] (= 3) <= 3.996037006378174)-->node 1: (X[3404,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
3405,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[3405,3] (= 3) <= 3.996037006378174)-->node 1: (X[3405,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
3406,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3406,3] (= 5) > 3.996037006378174)-->node 2: (X[3406,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
3407,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3407,3] (= 4) > 3.996037006378174)-->node 2: (X[3407,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
3408,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[3408,3] (= 3) <= 3.996037006378174)-->node 1: (X[3408,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
3409,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (No),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->No,"node 0: (X[3409,3] (= 3) <= 3.996037006378174)-->node 1: (X[3409,8] (= 1) > 0.9974051713943481)-->node 4: (X[3409,6] (= 1) > 0.9539861679077148)-->leaf node 6 (No)",,
3410,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3410,3] (= 5) > 3.996037006378174)-->node 2: (X[3410,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Family Responsibilities,Rigid Maternity Policy
3411,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[3411,3] (= 2) <= 3.996037006378174)-->node 1: (X[3411,8] (= 1) > 0.9974051713943481)-->node 4: (X[3411,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
3412,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[3412,3] (= 5) > 3.996037006378174)-->node 2: (X[3412,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
3413,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3413,3] (= 4) > 3.996037006378174)-->node 2: (X[3413,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
3414,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3414,3] (= 4) > 3.996037006378174)-->node 2: (X[3414,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
3415,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[3415,3] (= 5) > 3.996037006378174)-->node 2: (X[3415,1] (= 4) > 3.9844515323638916)-->leaf node 8 (No)",,
3416,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[3416,3] (= 3) <= 3.996037006378174)-->node 1: (X[3416,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
3417,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[3417,3] (= 4) > 3.996037006378174)-->node 2: (X[3417,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
3418,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3418,3] (= 5) > 3.996037006378174)-->node 2: (X[3418,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
3419,[0 1 4 5],node 0-->node 1-->node 4-->leaf node 5 (No),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->No,"node 0: (X[3419,3] (= 3) <= 3.996037006378174)-->node 1: (X[3419,8] (= 1) > 0.9974051713943481)-->node 4: (X[3419,6] (= 0) <= 0.9539861679077148)-->leaf node 5 (No)",,
3420,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[3420,3] (= 3) <= 3.996037006378174)-->node 1: (X[3420,8] (= 1) > 0.9974051713943481)-->node 4: (X[3420,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
3421,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3421,3] (= 5) > 3.996037006378174)-->node 2: (X[3421,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
3422,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[3422,3] (= 5) > 3.996037006378174)-->node 2: (X[3422,1] (= 3) <= 3.9844515323638916)-->node 7: (X[3422,1] (= 3) <= 3.000603675842285)-->node 9: (X[3422,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Technology,Higher studies
3423,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3423,3] (= 5) > 3.996037006378174)-->node 2: (X[3423,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
3424,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[3424,3] (= 3) <= 3.996037006378174)-->node 1: (X[3424,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
3425,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[3425,3] (= 3) <= 3.996037006378174)-->node 1: (X[3425,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
3426,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[3426,3] (= 5) > 3.996037006378174)-->node 2: (X[3426,1] (= 3) <= 3.9844515323638916)-->node 7: (X[3426,1] (= 3) <= 3.000603675842285)-->node 9: (X[3426,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Repetitive task,Want Challenging task
3427,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[3427,3] (= 3) <= 3.996037006378174)-->node 1: (X[3427,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
3428,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3428,3] (= 4) > 3.996037006378174)-->node 2: (X[3428,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
3429,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3429,3] (= 4) > 3.996037006378174)-->node 2: (X[3429,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
3430,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3430,3] (= 4) > 3.996037006378174)-->node 2: (X[3430,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
3431,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (No),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->No,"node 0: (X[3431,3] (= 3) <= 3.996037006378174)-->node 1: (X[3431,8] (= 1) > 0.9974051713943481)-->node 4: (X[3431,6] (= 1) > 0.9539861679077148)-->leaf node 6 (No)",,
3432,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (No),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->No,"node 0: (X[3432,3] (= 3) <= 3.996037006378174)-->node 1: (X[3432,8] (= 1) > 0.9974051713943481)-->node 4: (X[3432,6] (= 1) > 0.9539861679077148)-->leaf node 6 (No)",,
3433,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3433,3] (= 5) > 3.996037006378174)-->node 2: (X[3433,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
3434,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[3434,3] (= 5) > 3.996037006378174)-->node 2: (X[3434,1] (= 2) <= 3.9844515323638916)-->node 7: (X[3434,1] (= 2) <= 3.000603675842285)-->node 9: (X[3434,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
3435,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3435,3] (= 4) > 3.996037006378174)-->node 2: (X[3435,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
3436,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3436,3] (= 5) > 3.996037006378174)-->node 2: (X[3436,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
3437,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[3437,3] (= 4) > 3.996037006378174)-->node 2: (X[3437,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
3438,[0 1 4 5],node 0-->node 1-->node 4-->leaf node 5 (No),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->No,"node 0: (X[3438,3] (= 3) <= 3.996037006378174)-->node 1: (X[3438,8] (= 1) > 0.9974051713943481)-->node 4: (X[3438,6] (= 0) <= 0.9539861679077148)-->leaf node 5 (No)",,
3439,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[3439,3] (= 4) > 3.996037006378174)-->node 2: (X[3439,1] (= 2) <= 3.9844515323638916)-->node 7: (X[3439,1] (= 2) <= 3.000603675842285)-->node 9: (X[3439,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (Yes)",Family Responsibilities,Rigid Maternity Policy
3440,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[3440,3] (= 3) <= 3.996037006378174)-->node 1: (X[3440,8] (= 1) > 0.9974051713943481)-->node 4: (X[3440,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
3441,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[3441,3] (= 5) > 3.996037006378174)-->node 2: (X[3441,1] (= 2) <= 3.9844515323638916)-->node 7: (X[3441,1] (= 2) <= 3.000603675842285)-->node 9: (X[3441,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (Yes)",Repetitive task,Want Challenging task
3442,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[3442,3] (= 3) <= 3.996037006378174)-->node 1: (X[3442,8] (= 1) > 0.9974051713943481)-->node 4: (X[3442,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
3443,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3443,3] (= 4) > 3.996037006378174)-->node 2: (X[3443,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
3444,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[3444,3] (= 3) <= 3.996037006378174)-->node 1: (X[3444,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
3445,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[3445,3] (= 5) > 3.996037006378174)-->node 2: (X[3445,1] (= 3) <= 3.9844515323638916)-->node 7: (X[3445,1] (= 3) <= 3.000603675842285)-->node 9: (X[3445,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (Yes)",Repetitive task,Want Challenging task
3446,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[3446,3] (= 5) > 3.996037006378174)-->node 2: (X[3446,1] (= 2) <= 3.9844515323638916)-->node 7: (X[3446,1] (= 2) <= 3.000603675842285)-->node 9: (X[3446,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
3447,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[3447,3] (= 5) > 3.996037006378174)-->node 2: (X[3447,1] (= 3) <= 3.9844515323638916)-->node 7: (X[3447,1] (= 3) <= 3.000603675842285)-->node 9: (X[3447,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (No)",,
3448,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[3448,3] (= 3) <= 3.996037006378174)-->node 1: (X[3448,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
3449,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[3449,3] (= 5) > 3.996037006378174)-->node 2: (X[3449,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
3450,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[3450,3] (= 5) > 3.996037006378174)-->node 2: (X[3450,1] (= 3) <= 3.9844515323638916)-->node 7: (X[3450,1] (= 3) <= 3.000603675842285)-->node 9: (X[3450,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Technology,Higher studies
3451,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[3451,3] (= 3) <= 3.996037006378174)-->node 1: (X[3451,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
3452,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[3452,3] (= 3) <= 3.996037006378174)-->node 1: (X[3452,8] (= 1) > 0.9974051713943481)-->node 4: (X[3452,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
3453,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[3453,3] (= 2) <= 3.996037006378174)-->node 1: (X[3453,8] (= 1) > 0.9974051713943481)-->node 4: (X[3453,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
3454,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[3454,3] (= 4) > 3.996037006378174)-->node 2: (X[3454,1] (= 3) <= 3.9844515323638916)-->node 7: (X[3454,1] (= 3) <= 3.000603675842285)-->node 9: (X[3454,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
3455,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3455,3] (= 4) > 3.996037006378174)-->node 2: (X[3455,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Family Responsibilities,Rigid Maternity Policy
3456,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3456,3] (= 5) > 3.996037006378174)-->node 2: (X[3456,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
3457,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3457,3] (= 5) > 3.996037006378174)-->node 2: (X[3457,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
3458,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3458,3] (= 4) > 3.996037006378174)-->node 2: (X[3458,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
3459,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[3459,3] (= 2) <= 3.996037006378174)-->node 1: (X[3459,8] (= 1) > 0.9974051713943481)-->node 4: (X[3459,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
3460,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3460,3] (= 5) > 3.996037006378174)-->node 2: (X[3460,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
3461,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[3461,3] (= 5) > 3.996037006378174)-->node 2: (X[3461,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
3462,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[3462,3] (= 3) <= 3.996037006378174)-->node 1: (X[3462,8] (= 1) > 0.9974051713943481)-->node 4: (X[3462,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
